random_moves,optimized_hillclimber_moves,runtime,improvement,board,size,iterations
1937,1627,0.0619347095489501,310,Board 2,6x6,500
7190,6872,0.207303762435913,318,Board 2,6x6,500
832,584,0.0314650535583496,248,Board 2,6x6,500
3731,3379,0.1123840808868408,352,Board 2,6x6,500
1089,1089,0.0317497253417968,0,Board 2,6x6,500
1363,1023,0.0461287498474121,340,Board 2,6x6,500
1156,850,0.043044090270996,306,Board 2,6x6,500
3057,2731,0.0950801372528076,326,Board 2,6x6,500
1029,695,0.0366351604461669,334,Board 2,6x6,500
655,655,0.019913911819458,0,Board 2,6x6,500
3866,3864,0.1056632995605468,2,Board 2,6x6,500
799,533,0.0303699970245361,266,Board 2,6x6,500
3392,2990,0.1117827892303466,402,Board 2,6x6,500
6132,5802,0.1775541305541992,330,Board 2,6x6,500
412,280,0.0179018974304199,132,Board 2,6x6,500
333,239,0.0148262977600097,94,Board 2,6x6,500
6791,6791,0.1852936744689941,0,Board 2,6x6,500
1079,769,0.0393159389495849,310,Board 2,6x6,500
1494,1122,0.0546851158142089,372,Board 2,6x6,500
2194,2194,0.0598869323730468,0,Board 2,6x6,500
9074,7808,0.397435188293457,1266,Board 1,6x6,2000
35689,34313,1.40655779838562,1376,Board 1,6x6,2000
13437,12077,0.5740950107574463,1360,Board 1,6x6,2000
17974,16672,0.7108237743377686,1302,Board 1,6x6,2000
15838,14426,0.6484570503234863,1412,Board 1,6x6,2000
307,125,0.0250320434570312,182,Board 1,6x6,2000
21252,19936,0.8230392932891846,1316,Board 1,6x6,2000
7394,6024,0.3372600078582763,1370,Board 1,6x6,2000
1384,790,0.0983321666717529,594,Board 1,6x6,2000
12647,11305,0.5310158729553223,1342,Board 1,6x6,2000
10477,9169,0.4443089962005615,1308,Board 1,6x6,2000
29343,28007,1.1024127006530762,1336,Board 1,6x6,2000
13657,12287,0.5666201114654541,1370,Board 1,6x6,2000
3235,1933,0.1758191585540771,1302,Board 1,6x6,2000
3732,2376,0.2101929187774658,1356,Board 1,6x6,2000
688,386,0.0536739826202392,302,Board 1,6x6,2000
5383,4065,0.25909423828125,1318,Board 1,6x6,2000
10491,9159,0.4506559371948242,1332,Board 1,6x6,2000
2466,1398,0.1480741500854492,1068,Board 1,6x6,2000
14111,12807,0.5791900157928467,1304,Board 1,6x6,2000
2012,1068,0.1248791217803955,944,Board 1,6x6,2000
12945,11603,0.5406830310821533,1342,Board 1,6x6,2000
13945,12621,0.5658769607543945,1324,Board 1,6x6,2000
9059,7771,0.3826291561126709,1288,Board 1,6x6,2000
14527,13151,0.5908291339874268,1376,Board 1,6x6,2000
4429,3077,0.2306251525878906,1352,Board 1,6x6,2000
12901,11567,0.5159900188446045,1334,Board 1,6x6,2000
41329,39963,1.566807985305786,1366,Board 1,6x6,2000
17077,15737,0.6832201480865479,1340,Board 1,6x6,2000
29044,27596,1.1341419219970703,1448,Board 1,6x6,2000
3284,1978,0.1862251758575439,1306,Board 1,6x6,2000
9016,7664,0.3994159698486328,1352,Board 1,6x6,2000
8053,6725,0.3562099933624267,1328,Board 1,6x6,2000
8975,7679,0.3936030864715576,1296,Board 1,6x6,2000
9806,8538,0.4115257263183594,1268,Board 1,6x6,2000
4860,3580,0.2330121994018554,1280,Board 1,6x6,2000
5413,4061,0.2631268501281738,1352,Board 1,6x6,2000
37772,36450,1.4104740619659424,1322,Board 1,6x6,2000
3822,2478,0.2072629928588867,1344,Board 1,6x6,2000
1678,862,0.1045541763305664,816,Board 1,6x6,2000
17940,16684,0.6959958076477051,1256,Board 1,6x6,2000
8357,7115,0.3644700050354004,1242,Board 1,6x6,2000
46430,45086,2.006442070007324,1344,Board 1,6x6,2000
17348,16082,0.6918118000030518,1266,Board 1,6x6,2000
1195,631,0.0895402431488037,564,Board 1,6x6,2000
8971,7629,0.4558162689208984,1342,Board 1,6x6,2000
17685,16363,0.7095308303833008,1322,Board 1,6x6,2000
20485,19183,0.7885010242462158,1302,Board 1,6x6,2000
1789,989,0.1184258460998535,800,Board 1,6x6,2000
25411,23987,0.9914658069610596,1424,Board 1,6x6,2000
10193,8855,0.4334232807159424,1338,Board 1,6x6,2000
14694,13412,0.5904219150543213,1282,Board 1,6x6,2000
885,487,0.0669870376586914,398,Board 1,6x6,2000
12532,11182,0.5127217769622803,1350,Board 1,6x6,2000
10992,9644,0.4725980758666992,1348,Board 1,6x6,2000
26805,25489,1.0189518928527832,1316,Board 1,6x6,2000
16049,14635,0.6401779651641846,1414,Board 1,6x6,2000
15311,13929,0.619300127029419,1382,Board 1,6x6,2000
31671,30319,1.2717180252075195,1352,Board 1,6x6,2000
21657,20347,0.8374300003051758,1310,Board 1,6x6,2000
31922,30534,1.2254242897033691,1388,Board 1,6x6,2000
23680,22344,1.0057058334350586,1336,Board 1,6x6,2000
1363,811,0.1168029308319091,552,Board 1,6x6,2000
28484,27234,1.3157641887664795,1250,Board 1,6x6,2000
20590,19216,1.0084218978881836,1374,Board 1,6x6,2000
7859,6507,0.4242751598358154,1352,Board 1,6x6,2000
13877,12505,0.7209718227386475,1372,Board 1,6x6,2000
10109,8741,0.5334899425506592,1368,Board 1,6x6,2000
14980,13652,0.7345948219299316,1328,Board 1,6x6,2000
11655,10299,0.5838577747344971,1356,Board 1,6x6,2000
21888,20574,1.0260517597198486,1314,Board 1,6x6,2000
16635,15283,0.8310501575469971,1352,Board 1,6x6,2000
5112,3772,0.3033790588378906,1340,Board 1,6x6,2000
7887,6563,0.4044277667999267,1324,Board 1,6x6,2000
7691,6311,0.4157161712646484,1380,Board 1,6x6,2000
7653,6291,0.404822826385498,1362,Board 1,6x6,2000
34615,33373,1.561255931854248,1242,Board 1,6x6,2000
5040,3676,0.3108029365539551,1364,Board 1,6x6,2000
30899,29555,1.3977699279785156,1344,Board 1,6x6,2000
10128,8836,0.520413875579834,1292,Board 1,6x6,2000
13055,11729,0.6567990779876709,1326,Board 1,6x6,2000
1263,709,0.0982038974761962,554,Board 1,6x6,2000
16555,15305,0.651216983795166,1250,Board 1,6x6,2000
6072,4710,0.2995271682739258,1362,Board 1,6x6,2000
26234,24936,1.007326364517212,1298,Board 1,6x6,2000
9736,8394,0.4269778728485107,1342,Board 1,6x6,2000
35261,33919,1.362962007522583,1342,Board 1,6x6,2000
22700,21406,0.8759670257568359,1294,Board 1,6x6,2000
11272,9904,0.4846069812774658,1368,Board 1,6x6,2000
6371,5005,0.308722972869873,1366,Board 1,6x6,2000
6448,5108,0.2998311519622803,1340,Board 1,6x6,2000
8518,7116,0.3746430873870849,1402,Board 1,6x6,2000
5381,3981,0.2759830951690674,1400,Board 1,6x6,2000
11239,9941,0.471027135848999,1298,Board 1,6x6,2000
3660,2306,0.2130379676818847,1354,Board 1,6x6,2000
5296,3956,0.260286808013916,1340,Board 1,6x6,2000
10863,9499,0.457298994064331,1364,Board 1,6x6,2000
14960,13636,0.5963730812072754,1324,Board 1,6x6,2000
8180,6860,0.3663501739501953,1320,Board 1,6x6,2000
1206,652,0.08473801612854,554,Board 1,6x6,2000
6990,5650,0.4064338207244873,1340,Board 2,6x6,2000
2454,1804,0.1928770542144775,650,Board 2,6x6,2000
8713,7323,0.4364333152770996,1390,Board 2,6x6,2000
5778,4446,0.3461496829986572,1332,Board 2,6x6,2000
955,955,0.0380620956420898,0,Board 2,6x6,2000
1794,1206,0.1383619308471679,588,Board 2,6x6,2000
1444,1050,0.1232776641845703,394,Board 2,6x6,2000
2807,2807,0.1000928878784179,0,Board 2,6x6,2000
861,571,0.0719149112701416,290,Board 2,6x6,2000
3904,2664,0.2539510726928711,1240,Board 2,6x6,2000
551,413,0.0530731678009033,138,Board 2,6x6,2000
5108,5108,0.1760990619659423,0,Board 2,6x6,2000
3816,3816,0.1783089637756347,0,Board 2,6x6,2000
262,164,0.0289089679718017,98,Board 2,6x6,2000
1092,1092,0.0474069118499755,0,Board 2,6x6,2000
4942,3576,0.3260719776153564,1366,Board 2,6x6,2000
1367,873,0.1058077812194824,494,Board 2,6x6,2000
3061,2089,0.2132160663604736,972,Board 2,6x6,2000
6126,4760,0.3488497734069824,1366,Board 2,6x6,2000
2358,1660,0.1750578880310058,698,Board 2,6x6,2000
3208,2220,0.2311370372772216,988,Board 2,6x6,2000
5024,3694,0.3069920539855957,1330,Board 2,6x6,2000
1307,919,0.1095340251922607,388,Board 2,6x6,2000
2052,1438,0.1551361083984375,614,Board 2,6x6,2000
2639,1875,0.1978809833526611,764,Board 2,6x6,2000
2063,1451,0.1656250953674316,612,Board 2,6x6,2000
3006,2136,0.2211341857910156,870,Board 2,6x6,2000
401,283,0.0397870540618896,118,Board 2,6x6,2000
4165,2821,0.279412031173706,1344,Board 2,6x6,2000
4534,3202,0.3040850162506103,1332,Board 2,6x6,2000
1404,978,0.1294300556182861,426,Board 2,6x6,2000
2195,2195,0.0886697769165039,0,Board 2,6x6,2000
4795,3461,0.3563179969787597,1334,Board 2,6x6,2000
641,467,0.0716569423675537,174,Board 2,6x6,2000
447,447,0.028249979019165,0,Board 2,6x6,2000
3262,2270,0.2591238021850586,992,Board 2,6x6,2000
4498,3182,0.3284339904785156,1316,Board 2,6x6,2000
3553,2509,0.300441026687622,1044,Board 2,6x6,2000
3868,2660,0.3500971794128418,1208,Board 2,6x6,2000
1335,913,0.1321651935577392,422,Board 2,6x6,2000
749,533,0.086601972579956,216,Board 2,6x6,2000
2530,1770,0.2338242530822754,760,Board 2,6x6,2000
539,379,0.0599370002746582,160,Board 2,6x6,2000
322,238,0.0407671928405761,84,Board 2,6x6,2000
5690,4396,0.4039900302886963,1294,Board 2,6x6,2000
1496,1496,0.0697898864746093,0,Board 2,6x6,2000
1719,1719,0.0785248279571533,0,Board 2,6x6,2000
2004,1396,0.1891319751739502,608,Board 2,6x6,2000
1569,1087,0.1514649391174316,482,Board 2,6x6,2000
927,607,0.0940892696380615,320,Board 2,6x6,2000
1530,1040,0.1491219997406005,490,Board 2,6x6,2000
4479,3163,0.3537023067474365,1316,Board 2,6x6,2000
8593,7309,0.5257358551025391,1284,Board 2,6x6,2000
1131,1131,0.0556979179382324,0,Board 2,6x6,2000
1715,1255,0.1842548847198486,460,Board 2,6x6,2000
2855,1971,0.2407112121582031,884,Board 2,6x6,2000
5786,4482,0.3989560604095459,1304,Board 2,6x6,2000
3978,3978,0.1669771671295166,0,Board 2,6x6,2000
2106,1468,0.1867556571960449,638,Board 2,6x6,2000
6377,5053,0.403501033782959,1324,Board 2,6x6,2000
1198,896,0.1253371238708496,302,Board 2,6x6,2000
2248,2248,0.0933079719543457,0,Board 2,6x6,2000
3941,2745,0.2930700778961181,1196,Board 2,6x6,2000
2084,2084,0.0923221111297607,0,Board 2,6x6,2000
2741,1921,0.2570569515228271,820,Board 2,6x6,2000
4293,2993,0.3268868923187256,1300,Board 2,6x6,2000
966,662,0.1038017272949218,304,Board 2,6x6,2000
3701,2473,0.3089320659637451,1228,Board 2,6x6,2000
825,601,0.095444917678833,224,Board 2,6x6,2000
971,711,0.1045360565185546,260,Board 2,6x6,2000
3224,2308,0.2831788063049316,916,Board 2,6x6,2000
7713,6433,0.463407039642334,1280,Board 2,6x6,2000
891,591,0.0902609825134277,300,Board 2,6x6,2000
2014,1374,0.1877200603485107,640,Board 2,6x6,2000
5960,4656,0.4130010604858398,1304,Board 2,6x6,2000
670,462,0.0717270374298095,208,Board 2,6x6,2000
1454,1018,0.1353180408477783,436,Board 2,6x6,2000
3328,2328,0.2703502178192138,1000,Board 2,6x6,2000
4602,4602,0.1962192058563232,0,Board 2,6x6,2000
4818,3542,0.344153881072998,1276,Board 2,6x6,2000
1594,1594,0.072908878326416,0,Board 2,6x6,2000
1483,1483,0.0713720321655273,0,Board 2,6x6,2000
8510,7098,0.5863442420959473,1412,Board 2,6x6,2000
332,226,0.040083885192871,106,Board 2,6x6,2000
1398,984,0.1392598152160644,414,Board 2,6x6,2000
2165,2165,0.0916879177093505,0,Board 2,6x6,2000
2332,1564,0.2104010581970214,768,Board 2,6x6,2000
717,471,0.0709068775177002,246,Board 2,6x6,2000
1685,1171,0.1628291606903076,514,Board 2,6x6,2000
4122,2898,0.3267090320587158,1224,Board 2,6x6,2000
750,536,0.083730936050415,214,Board 2,6x6,2000
2650,1804,0.2314920425415039,846,Board 2,6x6,2000
831,605,0.0910408496856689,226,Board 2,6x6,2000
740,740,0.0349578857421875,0,Board 2,6x6,2000
944,648,0.0958030223846435,296,Board 2,6x6,2000
2488,2488,0.1033778190612793,0,Board 2,6x6,2000
1160,874,0.1211247444152832,286,Board 2,6x6,2000
2592,1864,0.2449829578399658,728,Board 2,6x6,2000
1255,1255,0.0596039295196533,0,Board 2,6x6,2000
3747,2599,0.3240420818328857,1148,Board 2,6x6,2000
85617,84267,2.9205989837646484,1350,Board 3,6x6,2000
9448,8190,0.4287538528442383,1258,Board 3,6x6,2000
22596,21348,0.8237271308898926,1248,Board 3,6x6,2000
42167,40817,1.4778287410736084,1350,Board 3,6x6,2000
4042,2774,0.255047082901001,1268,Board 3,6x6,2000
22725,21397,0.8479580879211426,1328,Board 3,6x6,2000
35496,35496,1.0147571563720703,0,Board 3,6x6,2000
78388,77054,2.649946928024292,1334,Board 3,6x6,2000
10315,8941,0.4448740482330322,1374,Board 3,6x6,2000
35916,34570,1.2815332412719729,1346,Board 3,6x6,2000
98128,96810,3.2499642372131348,1318,Board 3,6x6,2000
53152,51842,2.1737310886383057,1310,Board 3,6x6,2000
66797,65481,2.2330400943756104,1316,Board 3,6x6,2000
17332,16018,0.6634070873260498,1314,Board 3,6x6,2000
24457,23063,0.9204747676849364,1394,Board 3,6x6,2000
69256,67938,2.2917609214782715,1318,Board 3,6x6,2000
81029,79657,2.740752696990967,1372,Board 3,6x6,2000
7546,6256,0.3565149307250976,1290,Board 3,6x6,2000
30503,29117,1.1040241718292236,1386,Board 3,6x6,2000
65938,64636,2.2309718132019043,1302,Board 3,6x6,2000
15066,13730,0.6427490711212158,1336,Board 3,6x6,2000
7724,6354,0.3767309188842773,1370,Board 3,6x6,2000
40303,38887,1.434316873550415,1416,Board 3,6x6,2000
27845,26449,1.0280578136444092,1396,Board 3,6x6,2000
60481,59099,2.0076379776000977,1382,Board 3,6x6,2000
29234,29234,0.8960268497467041,0,Board 3,6x6,2000
19828,18476,0.7457060813903809,1352,Board 3,6x6,2000
9260,7970,0.4040870666503906,1290,Board 3,6x6,2000
28822,27484,1.0199980735778809,1338,Board 3,6x6,2000
55565,54219,1.856415033340454,1346,Board 3,6x6,2000
26426,25078,0.9529190063476562,1348,Board 3,6x6,2000
58306,57014,1.9192681312561035,1292,Board 3,6x6,2000
64905,63605,2.1700191497802734,1300,Board 3,6x6,2000
48923,47561,1.7032430171966553,1362,Board 3,6x6,2000
17502,16144,0.6672630310058594,1358,Board 3,6x6,2000
16056,14708,0.6320540904998779,1348,Board 3,6x6,2000
24309,22981,0.8768250942230225,1328,Board 3,6x6,2000
10880,9574,0.4586329460144043,1306,Board 3,6x6,2000
16984,15654,0.64935302734375,1330,Board 3,6x6,2000
5998,4660,0.3035931587219238,1338,Board 3,6x6,2000
13140,13138,0.3823089599609375,2,Board 3,6x6,2000
47440,46120,1.598684787750244,1320,Board 3,6x6,2000
39632,38178,1.3842229843139648,1454,Board 3,6x6,2000
61593,61593,1.769981861114502,0,Board 3,6x6,2000
46227,44915,1.5554640293121338,1312,Board 3,6x6,2000
8328,8328,0.2466919422149658,0,Board 3,6x6,2000
9539,8181,0.4180090427398681,1358,Board 3,6x6,2000
29500,28152,1.032829999923706,1348,Board 3,6x6,2000
71420,71420,2.0441970825195312,0,Board 3,6x6,2000
21015,19661,0.7944231033325195,1354,Board 3,6x6,2000
8512,7138,0.4160070419311523,1374,Board 3,6x6,2000
3784,2572,0.2314498424530029,1212,Board 3,6x6,2000
15211,15211,0.441478967666626,0,Board 3,6x6,2000
11611,11611,0.336500883102417,0,Board 3,6x6,2000
57484,57484,1.645457744598389,0,Board 3,6x6,2000
14348,14348,0.4178197383880615,0,Board 3,6x6,2000
66559,65205,2.2234628200531006,1354,Board 3,6x6,2000
4528,3202,0.2693459987640381,1326,Board 3,6x6,2000
43937,42581,1.4950318336486816,1356,Board 3,6x6,2000
2626,1734,0.1975488662719726,892,Board 3,6x6,2000
12769,11451,0.5314188003540039,1318,Board 3,6x6,2000
40296,38940,1.3812389373779297,1356,Board 3,6x6,2000
6268,4906,0.3386991024017334,1362,Board 3,6x6,2000
10154,8816,0.4545300006866455,1338,Board 3,6x6,2000
38215,38215,1.0993280410766602,0,Board 3,6x6,2000
46546,45208,1.579700231552124,1338,Board 3,6x6,2000
52301,50957,1.7414779663085938,1344,Board 3,6x6,2000
30314,29060,1.045708179473877,1254,Board 3,6x6,2000
64087,62789,2.1010091304779053,1298,Board 3,6x6,2000
8516,7228,0.3952450752258301,1288,Board 3,6x6,2000
85364,84020,2.754922151565552,1344,Board 3,6x6,2000
31263,31261,0.9003729820251465,2,Board 3,6x6,2000
19045,17681,0.7342431545257568,1364,Board 3,6x6,2000
5465,4147,0.296339750289917,1318,Board 3,6x6,2000
31885,30541,1.124119997024536,1344,Board 3,6x6,2000
19328,19326,0.5695018768310547,2,Board 3,6x6,2000
25271,23905,0.934678077697754,1366,Board 3,6x6,2000
27084,25744,0.9741618633270264,1340,Board 3,6x6,2000
54415,52975,1.8460111618041992,1440,Board 3,6x6,2000
12781,11533,0.5086948871612549,1248,Board 3,6x6,2000
79970,78646,2.571687936782837,1324,Board 3,6x6,2000
51294,49948,1.748150110244751,1346,Board 3,6x6,2000
43222,41898,1.49222993850708,1324,Board 3,6x6,2000
11878,10520,0.4853041172027588,1358,Board 3,6x6,2000
8256,6874,0.3927259445190429,1382,Board 3,6x6,2000
17180,15822,0.6757118701934814,1358,Board 3,6x6,2000
33945,33945,0.97947096824646,0,Board 3,6x6,2000
65353,64025,2.1669137477874756,1328,Board 3,6x6,2000
14686,13256,0.6144630908966064,1430,Board 3,6x6,2000
5158,3822,0.2936840057373047,1336,Board 3,6x6,2000
18274,16932,0.7137398719787598,1342,Board 3,6x6,2000
16774,15424,0.637876033782959,1350,Board 3,6x6,2000
29089,27707,1.0450458526611328,1382,Board 3,6x6,2000
19603,18205,0.7481539249420166,1398,Board 3,6x6,2000
57833,56489,1.9202239513397217,1344,Board 3,6x6,2000
20351,19035,0.7438561916351318,1316,Board 3,6x6,2000
13643,13643,0.3971269130706787,0,Board 3,6x6,2000
13909,12579,0.5599219799041748,1330,Board 3,6x6,2000
95301,93955,3.1048848628997803,1346,Board 3,6x6,2000
81608,80244,8.10199499130249,1364,Board 7,12x12,2000
37374,37374,3.2938668727874756,0,Board 7,12x12,2000
57985,56611,6.014825105667114,1374,Board 7,12x12,2000
33334,31990,3.663984060287475,1344,Board 7,12x12,2000
78173,76787,7.832184791564941,1386,Board 7,12x12,2000
38863,37501,4.142378091812134,1362,Board 7,12x12,2000
80725,79421,8.110082864761353,1304,Board 7,12x12,2000
12076,11054,1.7428431510925293,1022,Board 7,12x12,2000
82657,81355,8.319206953048706,1302,Board 7,12x12,2000
26567,25193,3.1208691596984863,1374,Board 7,12x12,2000
30563,29217,3.470656156539917,1346,Board 7,12x12,2000
67310,65914,6.9903271198272705,1396,Board 7,12x12,2000
61428,60122,6.3661158084869385,1306,Board 7,12x12,2000
66394,64982,6.959022045135498,1412,Board 7,12x12,2000
42856,41562,4.68416690826416,1294,Board 7,12x12,2000
91844,90506,9.24839687347412,1338,Board 7,12x12,2000
12608,11448,1.770129919052124,1160,Board 7,12x12,2000
53618,53616,4.897447109222412,2,Board 7,12x12,2000
33674,32278,3.911519050598145,1396,Board 7,12x12,2000
32364,31048,3.6739988327026367,1316,Board 7,12x12,2000
21362,20028,3.064805030822754,1334,Board 7,12x12,2000
50663,50663,5.936627149581909,0,Board 7,12x12,2000
70196,68840,8.368568181991577,1356,Board 7,12x12,2000
52373,51031,5.727966070175171,1342,Board 7,12x12,2000
49572,48200,5.423076868057251,1372,Board 7,12x12,2000
54444,53102,5.875298976898193,1342,Board 7,12x12,2000
89259,87891,9.047359943389893,1368,Board 7,12x12,2000
99943,98551,10.122087001800535,1392,Board 7,12x12,2000
56144,54786,5.893013000488281,1358,Board 7,12x12,2000
15483,14131,2.063293933868408,1352,Board 7,12x12,2000
77210,75912,7.7603631019592285,1298,Board 7,12x12,2000
76649,75285,7.95065975189209,1364,Board 7,12x12,2000
75317,73931,8.090963125228882,1386,Board 7,12x12,2000
46513,45235,5.38784122467041,1278,Board 7,12x12,2000
10284,9290,1.5943078994750977,994,Board 7,12x12,2000
59788,58492,6.320803880691528,1296,Board 7,12x12,2000
83355,82041,8.39135217666626,1314,Board 7,12x12,2000
27886,26578,2.919343948364258,1308,Board 7,12x12,2000
29350,27988,3.5264861583709717,1362,Board 7,12x12,2000
96458,95130,8.664005041122437,1328,Board 7,12x12,2000
4865,4415,0.707266092300415,450,Board 7,12x12,2000
74882,73558,6.791326999664307,1324,Board 7,12x12,2000
33698,32340,3.4116010665893555,1358,Board 7,12x12,2000
25030,25030,1.982551097869873,0,Board 7,12x12,2000
32462,31142,3.2486181259155273,1320,Board 7,12x12,2000
73671,72277,6.6339592933654785,1394,Board 7,12x12,2000
58714,57324,5.801442861557007,1390,Board 7,12x12,2000
31795,30447,3.0658559799194336,1348,Board 7,12x12,2000
44028,42704,3.8308141231536865,1324,Board 7,12x12,2000
26240,24944,2.477916717529297,1296,Board 7,12x12,2000
59307,59307,4.435701131820679,0,Board 7,12x12,2000
60100,58742,5.13019585609436,1358,Board 7,12x12,2000
16284,14946,1.6913650035858154,1338,Board 7,12x12,2000
67339,65959,5.8353400230407715,1380,Board 7,12x12,2000
72930,71646,6.522578001022339,1284,Board 7,12x12,2000
94313,92899,8.418673038482666,1414,Board 7,12x12,2000
45610,45610,3.5949649810791016,0,Board 7,12x12,2000
48000,46692,4.221689224243164,1308,Board 7,12x12,2000
57148,55820,5.341915845870972,1328,Board 7,12x12,2000
45823,44533,4.610744953155518,1290,Board 7,12x12,2000
15466,14054,1.9738340377807615,1412,Board 7,12x12,2000
11906,10870,1.6739580631256104,1036,Board 7,12x12,2000
34529,33181,3.968303203582764,1348,Board 7,12x12,2000
48577,47199,5.11854887008667,1378,Board 7,12x12,2000
4975,4457,0.787757158279419,518,Board 7,12x12,2000
60140,58830,6.127511739730835,1310,Board 7,12x12,2000
56907,55535,5.889219045639038,1372,Board 7,12x12,2000
8879,7997,1.285249948501587,882,Board 7,12x12,2000
63306,61946,6.750179052352905,1360,Board 7,12x12,2000
52919,51493,6.0118279457092285,1426,Board 7,12x12,2000
72410,71078,7.642578125,1332,Board 7,12x12,2000
87550,86242,9.603946924209597,1308,Board 7,12x12,2000
21992,20688,1.7649481296539309,1304,Board 6,9x9,2000
68274,66824,4.588347911834717,1450,Board 6,9x9,2000
11849,10535,1.156816005706787,1314,Board 6,9x9,2000
57569,56191,4.307958126068115,1378,Board 6,9x9,2000
92370,91072,6.019531965255737,1298,Board 6,9x9,2000
7117,6189,0.7435719966888428,928,Board 6,9x9,2000
19932,18542,1.5700559616088867,1390,Board 6,9x9,2000
63255,61951,4.173019886016846,1304,Board 6,9x9,2000
24965,23557,1.8572988510131836,1408,Board 6,9x9,2000
5149,4479,0.5492632389068604,670,Board 6,9x9,2000
35581,34213,2.4775478839874268,1368,Board 6,9x9,2000
16988,15682,1.3505537509918213,1306,Board 6,9x9,2000
25958,24582,1.874526023864746,1376,Board 6,9x9,2000
20269,18943,1.5671799182891846,1326,Board 6,9x9,2000
56855,55579,3.702360153198242,1276,Board 6,9x9,2000
35863,34537,3.435037851333618,1326,Board 6,9x9,2000
15013,13625,2.207198143005371,1388,Board 6,9x9,2000
21634,20320,2.291917085647583,1314,Board 6,9x9,2000
16091,14763,1.4921221733093262,1328,Board 6,9x9,2000
21460,20152,1.866535186767578,1308,Board 6,9x9,2000
59142,57838,4.4498748779296875,1304,Board 6,9x9,2000
36627,35331,2.7010278701782227,1296,Board 6,9x9,2000
13045,11699,1.4904742240905762,1346,Board 6,9x9,2000
18371,17025,1.758453130722046,1346,Board 6,9x9,2000
24588,23232,2.004586935043335,1356,Board 6,9x9,2000
37309,35907,2.8736751079559326,1402,Board 6,9x9,2000
5480,4752,0.6398699283599854,728,Board 6,9x9,2000
24718,23342,1.9715991020202637,1376,Board 6,9x9,2000
19890,18602,1.7874901294708252,1288,Board 6,9x9,2000
6774,5906,0.931781768798828,868,Board 6,9x9,2000
25162,23870,2.1612179279327393,1292,Board 6,9x9,2000
43681,42331,3.6095240116119385,1350,Board 6,9x9,2000
44429,43051,3.331655263900757,1378,Board 6,9x9,2000
12418,11106,1.1673362255096436,1312,Board 6,9x9,2000
6193,5451,0.7006866931915283,742,Board 6,9x9,2000
6506,5608,0.7756698131561279,898,Board 6,9x9,2000
25811,24403,2.105360984802246,1408,Board 6,9x9,2000
44167,42867,3.4717512130737305,1300,Board 6,9x9,2000
14075,12689,1.3786380290985107,1386,Board 6,9x9,2000
11299,9931,1.3170208930969238,1368,Board 6,9x9,2000
17340,15956,1.607111930847168,1384,Board 6,9x9,2000
77261,75931,6.089712858200073,1330,Board 6,9x9,2000
35019,33677,3.276298761367798,1342,Board 6,9x9,2000
5622,4828,0.6743662357330322,794,Board 6,9x9,2000
35822,34508,2.7010691165924072,1314,Board 6,9x9,2000
9549,9549,0.6229581832885742,0,Board 6,9x9,2000
34498,33206,2.639684677124023,1292,Board 6,9x9,2000
10411,9097,1.054401159286499,1314,Board 6,9x9,2000
21431,20151,1.759230136871338,1280,Board 6,9x9,2000
17654,17654,1.1559648513793943,0,Board 6,9x9,2000
29389,28039,2.5452001094818115,1350,Board 6,9x9,2000
31758,30422,2.512253999710083,1336,Board 6,9x9,2000
27178,25938,2.156106948852539,1240,Board 6,9x9,2000
70365,68997,5.505795001983643,1368,Board 6,9x9,2000
30487,29111,2.506089210510254,1376,Board 6,9x9,2000
20175,18869,1.9420998096466064,1306,Board 6,9x9,2000
26781,25487,2.0976319313049316,1294,Board 6,9x9,2000
9706,8448,1.2067599296569824,1258,Board 6,9x9,2000
14863,13483,1.6584079265594482,1380,Board 6,9x9,2000
13320,12000,1.393521070480347,1320,Board 6,9x9,2000
7728,6708,0.981525182723999,1020,Board 6,9x9,2000
75751,74351,6.103675127029419,1400,Board 6,9x9,2000
20973,19687,1.878298282623291,1286,Board 6,9x9,2000
20745,19359,2.0229969024658203,1386,Board 6,9x9,2000
23171,21809,2.039992094039917,1362,Board 6,9x9,2000
19761,19761,1.185258865356445,0,Board 6,9x9,2000
23737,22449,1.883988857269287,1288,Board 6,9x9,2000
11844,10466,1.2232933044433594,1378,Board 6,9x9,2000
51440,50104,3.3594279289245605,1336,Board 6,9x9,2000
2002,1706,0.2898550033569336,296,Board 6,9x9,2000
89220,87976,5.443494081497192,1244,Board 6,9x9,2000
48678,47308,3.487301826477051,1370,Board 6,9x9,2000
12170,10830,1.2756648063659668,1340,Board 6,9x9,2000
41831,40427,2.9123740196228027,1404,Board 6,9x9,2000
23231,21919,1.7521378993988037,1312,Board 6,9x9,2000
21640,20184,1.634941816329956,1456,Board 6,9x9,2000
10813,9497,1.067317008972168,1316,Board 6,9x9,2000
2267,1945,0.2809860706329345,322,Board 6,9x9,2000
9694,8570,0.9782164096832277,1124,Board 6,9x9,2000
26933,25577,1.985959768295288,1356,Board 6,9x9,2000
24264,22932,1.7444748878479004,1332,Board 6,9x9,2000
20237,18875,1.494278907775879,1362,Board 6,9x9,2000
24312,22964,1.6810870170593262,1348,Board 6,9x9,2000
22602,21276,1.6319067478179932,1326,Board 6,9x9,2000
3685,3219,0.3995542526245117,466,Board 6,9x9,2000
79914,78566,4.894538640975952,1348,Board 6,9x9,2000
25640,24334,1.696375846862793,1306,Board 6,9x9,2000
